tstamp	host	url	description_str	title	keywords_split
2023-09-20T19:17:51.929Z	www.canada.ca	https://www.canada.ca/en/air-force/services/showcasing/cf-18-demonstration-team.html	Learn about the CF-18 air demonstration.	CF-18 air demonstration - Royal Canadian Air Force - Canada.ca	"['cf-18 demo team', 'air demonstration', 'air show', 'air display', 'royal canadian air force', 'air force', ""canada's air force""]"
2023-09-20T19:16:00.008Z	www.canada.ca	https://www.canada.ca/en/air-force/services/showcasing/events-ceremonies/request-demonstration.html	Booking information for Royal Canadian Air Force demo teams and other RCAF aircraft flybys, static displays and demonstrations	Booking request - Royal Canadian Air Force - Canada.ca	['reserve', 'book', 'booking', 'event', 'snowbirds', 'cf-18 demo', 'demonstration teams', 'flybys', 'static displays', 'rcaf', 'royal canadian air force']
2023-09-20T19:13:04.430Z	www.canada.ca	https://www.canada.ca/en/air-force/services/showcasing/honorary-colonels.html	Former Royal Canadian Air Force officers or distinguished citizens appointed to help foster esprit de corps.	Honorary Colonels - Royal Canadian Air Force - Canada.ca	"['royal canadian air force', 'air force', ""canada's air force"", 'honorary colonels']"
2023-09-20T18:47:32.589Z	www.canada.ca	https://www.canada.ca/en/air-force/services/showcasing/honours-awards.html	Learn about the Honours and Awards of personnel in the Royal Canadian Air Force.	Honours and awards - Royal Canadian Air Force - Canada.ca	['honours', 'awards', 'royal canadian air force', 'air force', 'rcaf']
2023-09-20T18:44:57.531Z	www.canada.ca	https://www.canada.ca/en/air-force/services/showcasing/our-people.html	The men and women of the Royal Canadian Air Force (RCAF) and their civilian colleagues are the RCAF’s greatest strength, the heart of the institution and the foundation upon which the RCAF’s future is built.	Our People - Royal Canadian Air Force - Canada.ca	['our people', 'airmen', 'airwomen', 'aviators', 'personnel', 'career', 'recruit', 'royal canadian air force', 'rcaf', 'air force']
2023-09-20T19:14:26.683Z	www.canada.ca	https://www.canada.ca/en/air-force/services/showcasing/snowbirds.html	The Snowbirds Demonstration Team (431 Squadron) is a Canadian icon comprised of serving members of the Canadian Forces.	Snowbirds - Royal Canadian Air Force - Canada.ca	"['snowbirds', 'snow birds', 'demonstration team', 'air show', 'air display', 'ct-114 tutor', '431 squadron', 'royal canadian air force', 'air force', ""canada's air force""]"
2023-09-20T18:54:00.779Z	www.canada.ca	https://www.canada.ca/en/air-force/services/training-education/canadian-forces-aircrew-selection-centre/joining-instructions.html	Joining Instructions for the Canadian Forces Aircrew Selection Centre	Canadian Forces Aircrew Selection Centre Joining Instructions - Royal Canadian Air Force - Canada.ca	"['royal canadian air force', 'air force', ""canada's air force"", 'training', 'canadian forces', 'joining instructions', 'canadian forces aircrew selection centre']"
2023-09-20T18:39:08.816Z	www.canada.ca	https://www.canada.ca/en/analytics.html	Learn how people are using Canada.ca by viewing visitor data and trends. 	Canada.ca analytics - Canada.ca	['web analytics', 'canada.ca']
2023-09-20T18:54:55.229Z	www.canada.ca	https://www.canada.ca/en/analytics/recent-activity.html	Learn how people are using Canada.ca by viewing visitor data and trends. 	Recent activity on Canada.ca - Canada.ca	['web analytics', 'canada.ca']
2023-09-20T19:28:09.767Z	www.canada.ca	https://www.canada.ca/en/army.html	Official Canadian Army website. News and photos about soldiers and Canadian Armed Forces. Jobs for Reservists.	Canadian Army - Canada.ca	['canadian army', 'canadian soldiers', 'canadian armed forces', 'military', 'canada', 'regular force', 'reserve force', 'reserve jobs', 'canadian rangers', 'army news', 'department of national defence']
2023-09-20T19:16:15.698Z	www.canada.ca	https://www.canada.ca/en/army/corporate/bases-and-units.html	The Canadian Army is divided into four geographical regions called divisions containing Regular and Reserve Force units. Other key components of the Army include the Canadian Army Doctrine and Training Centre (CADTC) and five Canadian Ranger patrol groups 	Bases and Units - Canada.ca	['base', 'units', 'canadian army', 'formations', 'divisions', 'canadian rangers', 'cadtc', 'doctrine', 'training centre']
2023-09-20T18:49:55.856Z	www.canada.ca	https://www.canada.ca/en/army/corporate/history/history.html	An overview of the origins of today's Canadian Army and a launching pad to further explore its history.	History and Heritage - Canada.ca	['canadian army history', 'canadian army heritage', 'origins of the canadian army', 'military history']
2023-09-20T19:34:07.506Z	www.canada.ca	https://www.canada.ca/en/army/corporate/ie-map-divisions.html	Army Divisions	Army Divisions - Canada.ca	['army divisions']
2023-09-20T18:49:00.632Z	www.canada.ca	https://www.canada.ca/en/army/corporate/reserve.html	Join the Army Reserve. A complete listing of Canadian Army Reserve (part-time) units and formations across Canada	Canadian Army Reserve - Canada.ca	['canadian army reserve force', 'units and formations', 'part-time', 'canadian army units', '#servein30days', 'ares', 'reserve', 'local unit', 'list of units']
2023-09-20T19:11:42.603Z	www.canada.ca	https://www.canada.ca/en/army/corporate/senior-leaders.html	Biographies of and information about the Canadian Army Commander and the senior leaders of the Canadian Army.	Commander and Senior Leaders - Canada.ca	['canadian army commander', 'canadian army leaders', 'biographies', 'senior leaders', 'canadian armed forces']
2023-09-20T19:00:38.243Z	www.canada.ca	https://www.canada.ca/en/army/corporate/the-canadian-army-of-today.html	The Canadian Army Command is divided into four geographical regions, which provide a single chain of command for Regular and Reserve Forces in each region.	The Canadian Army of Today - Canada.ca	['canadian army organization', 'canadian army command', 'chain of command', 'military organization', 'regular force', 'reserve force', 'mission', 'vision', 'role']
2023-09-20T18:51:13.993Z	www.canada.ca	https://www.canada.ca/en/army/news-publications/2023/02/new-sleeping-system.html	They may not be the first thing that comes to mind when we think about a modern military force, but sleeping bags are vital equipment, and the Canadian Army (CA) is introducing a new type that will keep soldiers warm and healthy in all kinds of weather.	New sleeping system covers all the bases, from Iraq to the Arctic - Canada.ca	['modern military force', 'sleeping bags', 'vital equipment', 'canadian army (ca)', 'keep soldiers warm', 'weather.']
2023-09-20T19:01:02.241Z	www.canada.ca	https://www.canada.ca/en/army/news-publications/2023/03/reflection-cr75.html	If you interacted with the Canadian Army (CA) at any point during the last year, you would have heard a lot about the Canadian Rangers (CR). This is due to the 75th anniversary of the CR, which was celebrated from April 2022 to end of March 2023. Now, near	Reflecting on a 75-year legacy: a discussion with the Director of the Canadian Rangers Corps - Canad	['reflection', '75-year legacy', 'discussion', 'director of the canadian rangers corps']
2023-09-20T19:03:36.149Z	www.canada.ca	https://www.canada.ca/en/army/news-publications/2023/06/looking-back-iaw.html	On May 25, 2nd Canadian Division Support Base Valcartier was at the centre of a unique cultural exchange held as part of Indigenous Awareness Week (IAW) 2023. The event brought together Indigenous and non-Indigenous members of the Defence Team, as well as 	Looking back on Indigenous Awareness Week 2023 - Canada.ca	['canadian division support', 'base valcartier', 'unique cultural exchange', 'indigenous awareness week']
2023-09-20T19:06:49.650Z	www.canada.ca	https://www.canada.ca/en/army/news-publications/browse.html	Browse all news posted on the Canadian Army website.	Browse All News - Canada.ca	['news', 'articles', 'browse', 'canadian army', 'photos', 'canadian armed forces']
2023-09-20T19:37:03.830Z	www.canada.ca	https://www.canada.ca/en/army/news-publications/podcast/army-podcast.html	This podcast is for and about the soldiers of the Canadian Army.	Podcast Page Temporary Notice - Canada.ca	['canadian army', 'podcast', 'podcasting', 'military', 'regular force', 'reserve', 'soldiers', 'member', 'information', 'news', 'government', 'history', 'audio', 'player', 'playlist', 'listen', 'troops', 'commander', 'officer', 'ncm', 'family', 'veteran', 'mp3', 'file', 'download', 'subscribe', 'follow']
2023-09-20T19:08:01.897Z	www.canada.ca	https://www.canada.ca/en/army/news-publications/social-media.html	Official Canadian Army social media accounts and terms of use.	Stay Connected - Canada.ca	['official canadian army social media accounts and terms of use.']
2023-09-20T19:21:40.465Z	www.canada.ca	https://www.canada.ca/en/army/programs.html	Through the Canadian Army’s environmental, ethics and renewal programs, it is committed to the responsible stewardship of its ecosystems, its people and its resources. The Canadian Army continuously manages areas, assets and activities in an environmentall	Canadian Army Programs - Canada.ca	['canadian army programs', 'canadian armed forces', 'programs', 'soldiers', 'ethics', 'stewardship', 'army renewal', 'environment', 'infrastructure', 'honorary appointments']
2023-09-20T19:33:09.049Z	www.canada.ca	https://www.canada.ca/en/army/programs/cao-11-82-hateful-conduct.html	This Canadian Army Order (CAO) applies to all Canadian Army (CA) personnel of the Regular Force at all times, the Reserve force and the Canadian Rangers when subject to the Code of Service Discipline as per Section 60 of the National Defence Act.	Canadian Army Order 11-82 Hateful Conduct - Canada.ca	['hateful', 'conduct', 'canadian army']
2023-09-20T19:05:15.976Z	www.canada.ca	https://www.canada.ca/en/army/services/army-focus.html	Canada’s defence objectives demand a Canadian Army (CA) that is agile, disciplined, inclusive, diverse, and innovative. We must be capable of generating forces that will provide operational excellence on concurrent missions at home and around the world.	Canadian Army Focus Areas - Canada.ca	['canadian army', 'ca', 'canadian armed forces', 'caf', 'canadian army reserve', 'ares', 'canadian army narrative', 'culture change', 'modernization', 'reconstitution', 'force 2025', 'generating readiness']
2023-09-20T18:49:43.862Z	www.canada.ca	https://www.canada.ca/en/army/services/canadian-army-journal.html	The Canadian Army Journal is dedicated to the dissemination and discussion of doctrinal and training concepts, ideas, and opinions by all army personnel and those civilians with an interest in doctrinal, training, and other military matters.	Canadian Army Journal - Canada.ca	['about canadian army journal', 'canadian army journal', 'army journal', 'journal publications', 'army publications', 'publications', 'army', 'dnd/caf']
2023-09-20T18:44:33.899Z	www.canada.ca	https://www.canada.ca/en/army/services/equipment.html	From the Leopard 2A4M tank to the M777 Howitzer, the Canadian Army is equipped with the latest in modern military equipment.	Equipment - Canada.ca	['canadian army equipment', 'weapons', 'patrol vehicles', 'tanks', 'modern military equipment']
2023-09-20T19:24:18.765Z	www.canada.ca	https://www.canada.ca/en/army/services/equipment/vehicles.html	Photos, videos and specifications of vehicles used by the Canadian Army and its soldiers.	Vehicles - Canada.ca	['canadian army vehicles', 'patrol vehicles', 'armoured vehicles', 'recovery vehicles', 'vehicles used by canadian soldiers', 'modern military vehicles']
2023-09-20T18:42:13.863Z	www.canada.ca	https://www.canada.ca/en/army/services/equipment/vehicles/leopard-2a4-tank.html	The Leopard 2 Family of Vehicles (FOV) are the main battle tanks (MBT) of the Canadian Armed Forces, as well as several NATO countries. This FOV includes the Armoured Engineer Vehicles (AEV) and Armoured Recovery Vehicles (ARV), and are capable of supporti	Leopard 2 Family of Vehicles - Canada.ca	['leopard 2', 'vehicle used by canadian soldiers', 'main battle tank', 'armoured vehicle', 'army’s heavily armoured main battle tank', 'large amounts of firepower', 'mobility.']
2023-09-20T18:37:46.955Z	www.canada.ca	https://www.canada.ca/en/army/services/equipment/weapons.html	Photos and specifications of weapons used by the Canadian Army and its soldiers.	Weapons - Canada.ca	['weapons', 'canadian army', 'canadian soldiers', 'weapon specifications', 'gun', 'rifle', 'howitzer', 'machine gun', 'automatic rifle']
2023-09-20T18:38:18.148Z	www.canada.ca	https://www.canada.ca/en/army/services/equipment/weapons/c7a2-automatic-rifle.html	The C7A2 Automatic rifle is the personal weapon used by the Canadian Armed Forces. It is hand-held, shoulder-controlled, and capable of single or automatic fire.	C7A2 Automatic Rifle - Canada.ca	['c7a2 automatic rifle', 'assault', 'assault rifle', 'weapons used by canadian soldiers', 'small arms', 'automatic weapon', 'rifle']
2023-09-20T18:57:43.315Z	www.canada.ca	https://www.canada.ca/en/army/services/equipment/weapons/carabine-c8a3.html	The C8A3 carbine rifle is used as a personal weapon when it is not feasible to use the C7A2 rifle. The light-weight C8A3 is air-cooled, gas-operated, and magazine-fed.	C8A3 Carbine Automatic Rifle - Canada.ca	['c8a3 carbine rifle', 'weapons used by canadian soldiers', 'rifle', 'small arms', 'personal weapon']
2023-09-20T19:09:52.459Z	www.canada.ca	https://www.canada.ca/en/army/services/events.html	Find Canadian Army events and activities in your community.	Events - Canada.ca	['canadian army', 'events and activities', 'find events', 'canadian soldiers', 'skyhawks', 'ceremonial guard', 'canada army run', 'army ball', 'fortissimo']
2023-09-20T19:05:07.889Z	www.canada.ca	https://www.canada.ca/en/army/services/events/indigenous-awareness/statement-iaw.html	As Commander Canadian Army, Defence Team Champion for Indigenous Peoples, and proud member of the Huron-Wendat First Nation, it is my honour to announce the start of Indigenous Awareness Week (IAW) for 2023.	Commander Canadian Army marks Indigenous Awareness Week - Canada.ca	['commander canadian army', 'defence team champion', 'indigenous peoples', 'uron-wendat', 'first nation']
2023-09-20T19:17:37.484Z	www.canada.ca	https://www.canada.ca/en/army/services/exercises-and-operations.html	Exercises and Operations: Here is a complete list of exercises and operations in which Canadian soldiers are participating at home and abroad.	Exercises and Operations - Canada.ca	['canadian army', 'operations', 'domestic', 'international', 'canadian armed forces', 'home', 'abroad', 'missions', 'exercise', 'exercises', 'train', 'excitement', 'readiness', 'canada']
2023-09-20T19:35:57.566Z	www.canada.ca	https://www.canada.ca/en/army/services/for-the-soldier.html	This page contains information of particular interest to our military members.	For the Soldier - Canada.ca	['canadian army', 'ca', 'canadian armed forces', 'caf', 'canadian army reserve', 'ares', 'for the soldier', 'dress manual', 'line of sight']
2023-09-20T19:29:24.892Z	www.canada.ca	https://www.canada.ca/en/army/services/for-the-soldier/canadian-army-modernization-strategy.html	The world is facing significant change, with far-reaching and cascading implications for Canada, the Canadian Armed Forces, and the Canadian Army. Drivers of this change are a confluence of stressors, many made acutely clear during the COVID-19 Pandemic, a	Advancing with Purpose: The Canadian Army Modernization Strategy - Canada.ca	['canadian army', 'ca', 'canadian armed forces', 'caf', 'canadian army reserve', 'ares', 'canadian rangers', 'cams']
2023-09-20T18:49:21.934Z	www.canada.ca	https://www.canada.ca/en/army/services/for-the-soldier/digital-strategy.html	The Canadian Army Modernization Strategy (CAMS) just over a year ago, our former commander — now Chief of the Defence Staff, General Wayne Eyre — said in his introductory remarks that “the Army we have is not the Army we need” to succeed in the emerging jo	Modernization Vital Ground: Digital strategy - Canada.ca	['digital strategy', 'essential digital pivot', 'effective in the pan-domain fight', 'commander’s vision for transformation', 'sears – digital bankruptcy', 'digital transformation']
2023-09-20T19:07:12.133Z	www.canada.ca	https://www.canada.ca/en/army/services/jobs-careers.html	Learn about Full-time and Part-time (Reserve) careers, jobs and employment opportunities in the Canadian Army.	Employment with the Canadian Army - Canada.ca	['job', 'jobs', 'employment', 'work', 'career', 'careers', 'full-time', 'part-time', 'reserves', 'reserve', 'recruiter', 'salary', 'pay', 'wanted', 'looking', 'opportunity', 'opportunities', 'canadian', 'army', 'kijiji', 'craigslist', 'canadajobs', 'linkedin', 'monster.ca']
2023-09-20T19:04:27.777Z	www.canada.ca	https://www.canada.ca/en/army/services/line-sight.html	Line of Sight is a professional military education hub for the Canadian Army hosted on the World Wide Web. It is aimed primarily at the Developmental Period (DP) 2 level of the junior officer and NCM and provides the opportunity to explore the evolution of	Line of Sight - Canada.ca	['canadian army', 'ca', 'canadian armed forces', 'caf', 'canadian army reserve', 'ares', 'line of sight', 'army pme', 'professional military education']
2023-09-20T19:30:40.429Z	www.canada.ca	https://www.canada.ca/en/army/services/support-services.html	An introduction to the programs and services available to Canadian soldiers and their families	Support for Families - Canada.ca	['support and services programs', 'soldiers and families', 'canadian armed forces']
2023-09-20T19:02:21.177Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities.html	"The Atlantic Canada Opportunities Agency (ACOA) creates opportunities for economic growth in Atlantic Canada by helping businesses become more competitive.
"	Atlantic Canada Opportunities Agency - Canada.ca	
2023-09-20T19:18:28.728Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/atlanticgrowth.html	The strategy is about accelerating the growth of Atlantic Canada by helping to create well-paying jobs, strengthening local communities and growing innovative companies.	Atlantic Growth Strategy - Canada.ca	
2023-09-20T19:10:20.567Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/campaigns/impacts.html	Read about business like yours that have innovated, overcome challenges and found success with the help of ACOA programs.	Business Impact Stories - Canada.ca	
2023-09-20T18:38:40.495Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/corporate/contact-us.html	This website features many of the programs and services offered by the Atlantic Canada Opportunities Agency (ACOA) and its partners in regional development. Want to learn more? Contact ACOA today.	Contact us - Canada.ca	['contact', 'telephone numbers', 'addresses', 'head office', 'regional offices']
2023-09-20T19:20:03.267Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/corporate/momentum.html		Opportunities happen here! - Canada.ca	
2023-09-20T18:47:18.435Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/corporate/ourpeople.html	ACOA is made up of dedicated people working for you and the prosperity of the Atlantic region. With 30 offices throughout Atlantic Canada, our well-known ACOA teams have the region covered, working with business and communities to help make things happen f	Our people - Canada.ca	['dedicated people', '30 offices', 'acoa teams', 'head office in moncton', 'regional headquarters in each provincial capital city']
2023-09-20T19:02:55.429Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/corporate/partners.html	The Atlantic Canada Opportunities Agency works hand-in-hand with a number of key partners — from federal departments and provincial governments to a variety of regional stakeholders — to build a stronger economy in Atlantic Canada.	Our partners - Canada.ca	['key partners', 'federal departments', 'provincial governments', 'regional stakeholders', 'academic institutions', 'research centres', 'smes', 'industry associations']
2023-09-20T19:01:46.355Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/corporate/role.html	The Atlantic Canada Opportunities Agency works to grow the economy of Atlantic Canada by helping you be more competitive, innovative and productive.	Our role - Canada.ca	['economic growth', 'atlantic canada', 'businesses', 'competitive', 'innovative', 'productive', 'diverse communitieis', 'diversity local economies', 'strong atlantic economy', 'enterprise development', 'community development', 'policy', 'advocacy', 'coordination']
2023-09-20T19:05:45.038Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/corporate/transparency.html		Transparency - Canada.ca	
2023-09-20T19:21:35.081Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/corporate/transparency/accessibilityactionplan.html	The Atlantic Canada Opportunities Agency is committed to creating a barrier-free and inclusive workplace and offering barrier-free programs and services.	ACOA's Accessibility Action Plans - Canada.ca	
2023-09-20T19:08:05.127Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/corporate/work-at-acoa.html		Work at ACOA - Canada.ca	
2023-09-20T19:36:25.092Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/services/acoa-help-me-support-for-non-profits.html	If you are a non-profit organization helping rural businesses, the Atlantic Canada Opportunities Agency has programs that can help you do just that.	Support for non-profits - Canada.ca	
2023-09-20T18:45:08.530Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/services/application-for-financial-assistance.html	Find the application form you need to request financial assistance from ACOA, and the guide to help you complete that application.	Application for financial assistance - Canada.ca	['application', 'form', 'electronic', 'pdf', 'accessible', 'planning for success', 'financing your idea', 'service standards', 'business plan']
2023-09-20T19:28:37.473Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/services/business-information-services.html	Business Information Services is ACOA's one-stop information shop, where you can find the resources you need to help your business grow.	Business Information Services - Canada.ca	['entrepreneurs', 'start-ups', 'new business', 'business information', 'bilingual', 'free']
2023-09-20T18:44:49.738Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/services/faq.html	Frequently asked questions about the Atlantic Canada Opportunities Agency and its programs, including how to start a new business.	FAQ - Canada.ca	['opportunities', 'programs', 'initiatives', 'entrepreneurs', 'loans', 'financial assistance', 'atlantic canada', 'contributions', 'funding', 'repayment', 'economic growth']
2023-09-20T19:33:45.528Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/services/forms-and-tools.html	Find links to ACOA claim forms and tools such as the project plan, research studies, and a guide to preparing a marketing plan. 	Forms and tools - Canada.ca	['forms', 'templates', 'tools', 'application', '. project plan', 'progress claim', 'progress payments', 'final payment', 'pad', 'project concept', 'progress report', 'annual report', 'cost breakdown', 'acoa direct']
2023-09-20T18:58:10.757Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/services/how-can-acoa-help-me.html	Services and programs are available to entrepreneurs and community organizations in Atlantic Canada to help them achieve success.	How Can ACOA Help Me - Canada.ca	['economic development', 'programs', 'services', 'support', 'funding', 'adice']
2023-09-20T19:31:12.161Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/services/hurricane-fiona-recovery-fund.html	The recovery fund supports local communities and businesses affected by the storm to help long-term recovery and rebuilding efforts.	Hurricane Fiona Recovery Fund - Canada.ca	
2023-09-20T19:10:32.649Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/services/hurricane-fiona-recovery-fund/fiona-support.html	The Hurricane Fiona Recovery Fund provides assistance for communities and businesses in areas in Atlantic Canada that suffered damage, and support for the long-term recovery of impacted regions and local economies. 	Support for communities after Hurricane Fiona - Canada.ca	
2023-09-20T18:49:43.153Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/services/indigenous-business-atlantic-canada.html	Learn more on the programs and supports ACOA has for Indigenous economic development on behalf of businesses and communities in Atlantic Canada.	Indigenous economic development in Atlantic Canada - Canada.ca	
2023-09-20T18:57:06.774Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/services/international-trade-investment/atlantic-trade-investment-growth-strategy.html	The Atlantic Trade and Investment Growth Strategy is a homegrown, historic, and groundbreaking initiative to grow export and boost foreign investment in Atlantic Canada. 	Atlantic Trade and Investment Growth Strategy - Canada.ca	
2023-09-20T19:19:37.514Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/services/programs.html	ACOA offers a wide range of programs and initiatives to support Atlantic Canadian businesses, organizations and communities.	Programs and Initiatives - Canada.ca	['business advice', 'guidance', 'business idea', 'start a business', 'build the economy', 'create opportunities', 'helping businesses', 'more competitive', 'innovative', 'productive']
2023-09-20T19:03:44.307Z	www.canada.ca	https://www.canada.ca/en/atlantic-canada-opportunities/services/research-studies.html	In support of its role, ACOA carries out policy research on a broad range of issues, challenges and opportunities associated with the development of the region's economy. It also funds third-party research under some of its programs. The views expressed in	Research studies - Canada.ca	['research', 'reports', 'economic development', 'third-party', 'economic analysis', 'entrepreneurship', 'immigration', 'labour force', 'industries', 'international business development', 'growth potential', 'atlantic canada']
2023-09-20T19:23:34.162Z	www.canada.ca	https://www.canada.ca/en/border-services-agency/services/arrivecan.html	Travellers arriving in Canada at certain airports can save time at the border by submitting their customs and immigration declaration in advance using this app.	Use Advance Declaration to save time at the border - Canada.ca	['arrivecan', 'advance declaration', 'customs', 'immigration', 'cbsa', 'airport', 'save time']
2023-09-20T19:20:49.898Z	www.canada.ca	https://www.canada.ca/en/border-services-agency/services/arrivecan/account.html	Creating your ArriveCAN account; creating your saved traveller profile; upload your travel identity document; creating profiles for others	Advance Declaration: Access the ArriveCAN app and create your account - Canada.ca	['download the arrivecan app', 'traveller profile', 'verification code', 'travel document', 'sign-in account', 'travel party', 'advance declaration']
2023-09-20T18:37:33.085Z	www.canada.ca	https://www.canada.ca/en/border-services-agency/services/arrivecan/contact-us.html	Telephone numbers, hours of operation, online contact form	Advance Declaration and ArriveCAN: Contact us - Canada.ca	['online form', 'telephone', 'hours of operation']
2023-09-20T18:50:49.211Z	www.canada.ca	https://www.canada.ca/en/border-services-agency/services/arrivecan/declaration.html	Advance CBSA Declaration; submit your customs and immigration declaration; benefits when travellers use the Advance CBSA Declaration	How to submit your Advance Declaration - Canada.ca	['arrivecan', 'advance declaration', 'customs and immigration', 'declare', 'international airports']
2023-09-20T19:33:29.488Z	www.canada.ca	https://www.canada.ca/en/border-services-agency/services/arrivecan/help.html		Advance Declaration and ArriveCAN help topics - Canada.ca	
2023-09-20T18:52:20.563Z	www.canada.ca	https://www.canada.ca/en/border-services-agency/services/arrivecan/need.html	Mobile app system requirements for iOS and Android; web app details to be aware of; travel identity documents you need before creating an ArriveCAN account	Advance Declaration: What you need before you start - Canada.ca	['android', 'ios', 'web app', 'system requirements', 'arrivecan', 'advance declaration']
2023-09-20T18:37:47.727Z	www.canada.ca	https://www.canada.ca/en/campaign/2-billion-trees.html		2 Billion Trees Commitment - Canada.ca	
2023-09-20T19:26:34.181Z	www.canada.ca	https://www.canada.ca/en/campaign/don-t-drive-high.html	 Don't Drive High Campaign	Don’t Drive High - Canada.ca	['cannabis', 'impaired driving']
2023-09-20T18:47:34.693Z	www.canada.ca	https://www.canada.ca/en/campaign/flood-ready.html	Don’t wait for the water!	Flood Ready - Canada.ca	['flood ready']
2023-09-20T19:04:55.993Z	www.canada.ca	https://www.canada.ca/en/campaign/flood-ready.html?utm_campaign=ps-floodready&utm_medium=vanity-url&utm_source=canada-ca_flood-ready	Don’t wait for the water!	Flood Ready - Canada.ca	['flood ready']
2023-09-20T18:44:23.315Z	www.canada.ca	https://www.canada.ca/en/campaign/prime-ministers-youth-council.html		Prime Minister's Youth Council - Canada.ca	
2023-09-20T19:12:54.131Z	www.canada.ca	https://www.canada.ca/en/campaign/prime-ministers-youth-council/about.html	Find out about how the Council works.	About the Council - Canada.ca	
2023-09-20T18:50:45.619Z	www.canada.ca	https://www.canada.ca/en/campaign/prime-ministers-youth-council/become-member.html		Become a member - Canada.ca	
2023-09-20T19:26:48.345Z	www.canada.ca	https://www.canada.ca/en/campaign/prime-ministers-youth-council/contact-us.html	Contact the Prime Minister's Youth Council	Contact the Prime Minister's Youth Council - Canada.ca	
2023-09-20T19:31:38.035Z	www.canada.ca	https://www.canada.ca/en/campaign/prime-ministers-youth-council/media.html	"Find news releases and statements about the Council.
"	Media room - Canada.ca	['young', 'youth', 'council', 'prime minister', 'news', 'background', 'twitter', 'facebook', 'inquiry']
2023-09-20T19:23:01.981Z	www.canada.ca	https://www.canada.ca/en/campaign/prime-ministers-youth-council/members-in-action.html	Council members provide advice to the Prime Minister, Cabinet ministers and government officials on issues that matter to them and all Canadians. They shed light on the challenges we face as a country through formal meetings, written submissions, videos an	Members in action - Canada.ca	
2023-09-20T19:14:18.881Z	www.canada.ca	https://www.canada.ca/en/campaign/prime-ministers-youth-council/members.html	Council members are from regions all across Canada, and reflect a range of educational, employment and life experiences. They serve on the Council in addition to maintaining their school, work and family commitments.	Council members - Canada.ca	
2023-09-20T19:19:19.516Z	www.canada.ca	https://www.canada.ca/en/canadian-heritage.html		Canadian Heritage - Canada.ca	
2023-09-20T18:58:53.231Z	www.canada.ca	https://www.canada.ca/en/canadian-heritage/campaigns/action-plan-combatting-hate.html	The government is launching a consultation process to inform the first National Action Plan on Combatting Hate.	Be Part of the National Action Plan on Combatting Hate - Canada.ca	
2023-09-20T18:59:48.534Z	www.canada.ca	https://www.canada.ca/en/canadian-heritage/campaigns/canada-china-joint-committee-culture.html	"Learn more about the Canada-China Joint Committee on Culture, established in July 2017 to advance cooperation between both countries. This committee will position culture as one of the key areas of ongoing governmental engagement with China.
"	Canada-China joint committee on culture - Canada.ca	
2023-09-20T19:04:11.358Z	www.canada.ca	https://www.canada.ca/en/canadian-heritage/campaigns/canada-day.html	On July 1st, let’s celebrate Canadians from coast to coast to coast. 	Canada Day - Canada.ca	['canada day', 'celebration']
2023-09-20T19:17:47.024Z	www.canada.ca	https://www.canada.ca/en/canadian-heritage/campaigns/canadians-official-languages-act.html	Discover how the Official Languages Act has marked our history and learn more about the review which aims to modernize it. Share your opinion on the Act’s future.	Modernization of the Official Languages Act - Canada.ca	
2023-09-20T19:13:33.919Z	www.canada.ca	https://www.canada.ca/en/canadian-heritage/campaigns/changing-narratives-fund.html	The Changing Narratives Fund (CNF) seeks to break down systemic barriers in the media and cultural sectors and help Indigenous, racialized, and religious minority journalists, creators, and organizations have their experiences and perspectives better repre	Changing Narratives Fund Consultations - Canada.ca	
2023-09-20T18:44:30.428Z	www.canada.ca	https://www.canada.ca/en/canadian-heritage/campaigns/consultation-official-languages-2022.html	As we prepare to renew our strategy in support of the official languages—the Action Plan for Official Languages—we want to hear from you about your priorities, your ideas and any initiatives you would recommend to the Government of Canada, and progress mad	2022 Cross-Canada Official Languages Consultations - Canada.ca	
